KINASE GENE,KINASE common name,KIN_ACC_ID,SUBSTRATE common name,SUB_GENE_ID,SUB_ACC_ID,SUBSTRATE GENE,SUB_MOD_RSD,SITE_GRP_ID,SITE_+/-7_AA,Source / support
MAPK14,P38A,Q16539,Oct7,5454,P20265,POU3F2,S91,1868139200,GGGGGDGsPWSTSPL,PA2_2023
MAPK14,P38A,Q16539,Oct7,5454,P20265,POU3F2,S96,1868139201,DGsPWSTsPLGQPDI,PA2_2023
MAPK14,P38A,Q16539,Oct7,5454,P20265,POU3F2,T440,4928201,PPHHGVQtPVQ____,PA2_2023
MAPK14,P38A,Q16539,PGC-1 alpha,10891,Q9UBK2,PPARGC1A,S266,448008,SLPLtPEsPNDPKGs,PA2_2023 and PA1_2016
MAPK14,P38A,Q16539,PGC-1 alpha,10891,Q9UBK2,PPARGC1A,T263,448241,TTLSLPLtPEsPNDP,PA2_2023 and PA1_2016
MAPK14,P38A,Q16539,PGC-1 alpha,10891,Q9UBK2,PPARGC1A,T299,448009,AGLtPPTtPPHKANQ,PA2_2023 and PA1_2016
MAPK14,P38A,Q16539,PKCE,5581,Q02156,PRKCE,S350,486055,RsKsAPtsPCDQEIK,PA2_2023
MAPK14,P38A,Q16539,PARK2,5071,O60260,PRKN,S131,454421,HTDsRKDsPPAGsPA,PA2_2023
MAPK14,P38A,Q16539,HePTP,5778,P35236,PTPN7,S93,448310,ALQRQPPsPKQLEEE,PA2_2023 and PA1_2016
MAPK14,P38A,Q16539,HePTP,5778,P35236,PTPN7,T66,448311,EPICsVNtPREVTLH,PA2_2023 and PA1_2016
MAPK14,P38A,Q16539,PXN,5829,P49023,PXN,S85,451054,HQQPQsssPVyGsSA,PA2_2023
MAPK14,P38A,Q16539,Rb,5925,P06400,RB1,S249,447975,AVIPINGsPRtPRRG,PA2_2023
MAPK14,P38A,Q16539,Rb,5925,P06400,RB1,S567,450021,SLAWLSDsPLFDLIk,PA2_2023
MAPK14,P38A,Q16539,Rb,5925,P06400,RB1,S838,14160962,ILVsIGEsFGtsEkF,PA2_2023
MAPK14,P38A,Q16539,Rb,5925,P06400,RB1,T252,449821,PINGsPRtPRRGQNR,PA2_2023
MAPK14,P38A,Q16539,Rb,5925,P06400,RB1,T841,14160965,sIGEsFGtsEkFQkI,PA2_2023
MAPK14,P38A,Q16539,RBM17,84991,Q96I25,RBM17,S222,3209223,EEQDRPRsPtGPsNs,PA2_2023
MAPK14,P38A,Q16539,RBM17,84991,Q96I25,RBM17,T71,470694,DDrQIVDtPPHVAAG,PA2_2023
MAPK14,P38A,Q16539,RBPJ,3516,Q06330,RBPJ,T339,23298201,STDKAEYtFYEGMGP,PA2_2023
MAPK14,P38A,Q16539,ZFYVE20,64145,Q9H1K0,RBSN,S215,457605,EsLSTHtsPsQsPNs,PA2_2023
MAPK14,P38A,Q16539,RPS27,6232,P42677,RPS27,S27,4272667,KKkRLVQsPNsyFMD,PA2_2023
MAPK14,P38A,Q16539,MSK2,8986,O75676,RPS6KA4,S196,450046,EEkERtFsFCGTIEY,PA2_2023 and PA1_2016
MAPK14,MK14,Q16539,KS6A4,8986,O75676,RPS6KA4,S347,,,PA1_2016
MAPK14,MK14,Q16539,KS6A4,8986,O75676,RPS6KA4,S360,,,PA1_2016
MAPK14,P38A,Q16539,MSK1,9252,O75582,RPS6KA5,S360,448215,TEMDPTYsPAALPQS,PA2_2023
MAPK14,MK14,Q16539,KS6A5,9252,O75582,RPS6KA5,S376,,EKLFQGysFVAPsIL,PA1_2016
MAPK14,P38A,Q16539,MSK1,9252,O75582,RPS6KA5,T581,448217,PDNQPLKtPCFTLHY,PA2_2023 and PA1_2016
MAPK14,P38A,Q16539,S100A9,6280,P06702,S100A9,T113,455888,KPGLGEGtP______,PA2_2023
MAPK14,P38A,Q16539,SHC1,6464,P29353,SHC1,S54,457345,PPLPGDDsPTTLCSF,PA2_2023
MAPK14,P38A,Q16539,SHC1,6464,P29353,SHC1,T386,457351,PTAPNAQtPSHLGAT,PA2_2023
MAPK14,P38A,Q16539,SKP2,6502,Q13309,SKP2,S64,457412,sNLGHPEsPPRkRLk,PA2_2023
MAPK14,P38A,Q16539,SLC6A2,6530,P23975,SLC6A2,T30,4957152,QPLRARKtAELLVVK,PA2_2023
MAPK14,P38A,Q16539,SERT,6532,P31645,SLC6A4,T616,7576402,IKsItPEtPTEIPCG,PA2_2023
MAPK14,P38A,Q16539,NHE1,6548,P19634,SLC9A1,S723,2509103,VItIDPAsPQsPEsV,PA2_2023 and PA1_2016
MAPK14,P38A,Q16539,NHE1,6548,P19634,SLC9A1,S726,2509107,IDPAsPQsPEsVDLV,PA2_2023 and PA1_2016
MAPK14,P38A,Q16539,NHE1,6548,P19634,SLC9A1,S729,3181649,AsPQsPEsVDLVNEE,PA2_2023 and PA1_2016
MAPK14,P38A,Q16539,NHE1,6548,P19634,SLC9A1,T718,4059100,KEDLPVItIDPAsPQ,PA2_2023 and PA1_2016
MAPK14,MK14,Q16539,SMAD3,4088,P84022,SMAD3,S208,,DAGsPNLsPNPMsPA,PA1_2016
MAPK14,MK14,Q16539,SMAD3,4088,P84022,SMAD3,S213,,NLsPNPMsPAHNNLD,PA1_2016
MAPK14,P38A,Q16539,SMAD9,4093,O15198,SMAD9,T136,15722873,YHYRRVEtPVLPPVL,PA2_2023
MAPK14,P38A,Q16539,Snail1,6615,O95863,SNAI1,S107,455882,sQPPsPPsPAPssFS,PA2_2023
MAPK14,P38A,Q16539,SNX27,81609,Q96L92,SNX27,S51,486072,VRIVksEsGYGFNVR,PA2_2023
MAPK14,P38A,Q16539,SOX9,6662,P48436,SOX9,S211,450957,FKALQADsPHsSSGM,PA2_2023
MAPK14,P38A,Q16539,SREBP-1 iso3,6720,P36956-3,SREBF1,S39,23940711,AGGTDPAsPDTSSPG,PA2_2023
MAPK14,P38A,Q16539,SREBP-1,6720,P36956,SREBF1,S63,23940711,AGGtDPAsPDTSSPG,PA2_2023
MAPK14,P38A,Q16539,SREBP-1 iso3,6720,P36956-3,SREBF1,T402,467200,TEVEDTLtPPPSDAG,PA2_2023
MAPK14,P38A,Q16539,SREBP-1,6720,P36956,SREBF1,T426,467200,TEVEDTLtPPPsDAG,PA2_2023
MAPK14,P38A,Q16539,STAT1,6772,P42224,STAT1,S727,447753,TDNLLPMsPEEFDEV,PA2_2023
MAPK14,P38A,Q16539,STAT3,6774,P40763,STAT3,S727,448191,NtIDLPMsPRTLDSL,PA2_2023 and PA1_2016
MAPK14,P38A,Q16539,SCS-beta,8803,Q9P2R7,SUCLA2,S79,27457818,PKGyVAksPDEAyAI,PA2_2023
MAPK14,P38A,Q16539,TAB1,10454,Q15750,TAB1,S423,456222,QMVNGAHsASTLDEA,PA2_2023
MAPK14,P38A,Q16539,TAB1,10454,Q15750,TAB1,S438,456224,tPTLTNQsPTLtLQS,PA2_2023
MAPK14,P38A,Q16539,TAB1,10454,Q15750,TAB1,S452,22869801,STNTHTQssSSssDG,PA2_2023
MAPK14,P38A,Q16539,TAB1,10454,Q15750,TAB1,S453,22869803,TNTHTQssSSssDGG,PA2_2023
MAPK14,P38A,Q16539,TAB1,10454,Q15750,TAB1,S456,22869802,HTQssSSssDGGLFR,PA2_2023
MAPK14,P38A,Q16539,TAB1,10454,Q15750,TAB1,S457,22869800,TQssSSssDGGLFRS,PA2_2023
MAPK14,P38A,Q16539,TAB1,10454,Q15750,TAB1,T431,456223,ASTLDEAtPTLTNQs,PA2_2023
MAPK14,P38A,Q16539,p53,7157,P04637,TP53,S15,447490,PsVEPPLsQEtFsDL,PA2_2023
MAPK14,P38A,Q16539,p53,7157,P04637,TP53,S33,447531,LPENNVLsPLPsQAM,PA2_2023
MAPK14,MK14,Q16539,P53,7157,P04637,TP53,S392,,,PA1_2016
MAPK14,P38A,Q16539,p53,7157,P04637,TP53,S46,447536,AMDDLMLsPDDIEQW,PA2_2023
MAPK14,P38A,Q16539,p63 iso2,8626,Q9H3D4-2,TP63,S301,451602,TSIKKRRsPDDELLY,PA2_2023
MAPK14,P38A,Q16539,p63 iso2,8626,Q9H3D4-2,TP63,S361,451603,QKQtsIQsPSSYGNs,PA2_2023
MAPK14,P38A,Q16539,p63 iso2,8626,Q9H3D4-2,TP63,S66,451600,SSTFDALsPsPAIPS,PA2_2023
MAPK14,P38A,Q16539,p63 iso2,8626,Q9H3D4-2,TP63,S68,451601,TFDALsPsPAIPSNT,PA2_2023
MAPK14,P38A,Q16539,TIF1B,10155,Q13263,TRIM28,S473,452391,sGVkRsRsGEGEVsG,PA2_2023
MAPK14,P38A,Q16539,TRIM9 iso5,114088,Q9C026-5,TRIM9,S76,1046182900,SLYSEADsGYGsYGG,PA2_2023
MAPK14,P38A,Q16539,TRIM9 iso5,114088,Q9C026-5,TRIM9,S80,1046182901,EADsGYGsYGGFASA,PA2_2023
MAPK14,P38A,Q16539,TWIST1,7291,Q15672,TWIST1,S68,18905000,GGGDEPGsPAQGkRG,PA2_2023
MAPK14,P38A,Q16539,TXNIP,10628,Q9H3M7,TXNIP,S361,3212304,DMDGsQDsPIFMYAP,PA2_2023
MAPK14,P38A,Q16539,USF1,7391,P22415,USF1,T153,463815,EALLGQAtPPGTGQF,PA2_2023
MAPK14,P38A,Q16539,USP21,27005,Q9UK80,USP21,S538,63253102,VYNDSRVsPVSENQV,PA2_2023
MAPK14,P38A,Q16539,ZAP70,7535,P43403,ZAP70,T293,478058,tLNsDGytPEPARIt,PA2_2023
MAPK14,MK14,Q16539,RBNS5,64145,Q9H1K0,ZFYVE20,S215,,,PA1_2016
MAPK14,P38A,Q16539,ZNHIT1,10467,O43257,ZNHIT1,T103,13419503,AEGPNYLtACAGPPS,PA2_2023
MAPK15,ERK7,Q8TD08,Jun,3725,P05412,JUN,S63,447686,kNsDLLtsPDVGLLk,PA2_2023
MAPK15,ERK7,Q8TD08,Jun,3725,P05412,JUN,S73,447943,VGLLkLAsPELERLI,PA2_2023
MAPK15,ERK7,Q8TD08,ERK7,225689,Q8TD08,MAPK15,S192,459218,APEVLLSsHRYTLGV,PA2_2023
MAPK15,ERK7,Q8TD08,ERK7,225689,Q8TD08,MAPK15,S331,459219,AHEGVQLsVPEYRSR,PA2_2023
MAPK15,ERK7,Q8TD08,ERK7,225689,Q8TD08,MAPK15,S362,459221,EKGPEGVsPSQAHLH,PA2_2023
MAPK15,ERK7,Q8TD08,ERK7,225689,Q8TD08,MAPK15,S379,459222,RADPQLPsRtPVQGP,PA2_2023
MAPK15,ERK7,Q8TD08,ERK7,225689,Q8TD08,MAPK15,T175,459216,GPEDQAVtEyVATRW,PA2_2023 and PA1_2016
MAPK15,ERK7,Q8TD08,ERK7,225689,Q8TD08,MAPK15,T352,459220,ECGGSSGtSREKGPE,PA2_2023
MAPK15,ERK7,Q8TD08,ERK7,225689,Q8TD08,MAPK15,T381,459223,DPQLPsRtPVQGPRP,PA2_2023
MAPK15,ERK7,Q8TD08,ERK7,225689,Q8TD08,MAPK15,Y177,459217,EDQAVtEyVATRWYR,PA2_2023 and PA1_2016
MAPK15,ERK7,Q8TD08,IkB-alpha,4792,P25963,NFKBIA,S32,448203,LLDDRHDsGLDsMkD,PA2_2023
MAPK15,ERK7,Q8TD08,IkB-alpha,4792,P25963,NFKBIA,S36,448204,RHDsGLDsMkDEEyE,PA2_2023
MAPK3,ERK1,P27361,Abi-1,10006,Q8IZP0,ABI1,S183,486178,PPtQKPPsPPMsGRG,PA2_2023
MAPK3,ERK1,P27361,Abi-1,10006,Q8IZP0,ABI1,S216,3205884,VPNDyMtsPARLGsQ,PA2_2023
MAPK3,ERK1,P27361,Abi-1,10006,Q8IZP0,ABI1,S225,1983922,ARLGsQHsPGRtAsL,PA2_2023
MAPK3,ERK1,P27361,Abi-1,10006,Q8IZP0,ABI1,S267,18715503,PIAVPtPsPPTIGPE,PA2_2023
MAPK3,ERK1,P27361,Abi-1,10006,Q8IZP0,ABI1,S392,12626405,VQENIADsPtPPPPP,PA2_2023
MAPK3,ERK1,P27361,Abi-1,10006,Q8IZP0,ABI1,S410,12626407,DIPMFDDsPPPPPPP,PA2_2023
MAPK3,ERK1,P27361,Abi-1,10006,Q8IZP0,ABI1,T265,18715504,GIPIAVPtPsPPTIG,PA2_2023
MAPK3,ERK1,P27361,Abi-1,10006,Q8IZP0,ABI1,T394,12626406,ENIADsPtPPPPPPP,PA2_2023
MAPK3,ERK1,P27361,TACE,6868,P78536,ADAM17,T735,449804,kPFPAPQtPGRLQPA,PA2_2023
MAPK3,MK03,P27361,ARBK1,156,P25098,ADRBK1,S670,,,PA1_2016
MAPK3,ERK1,P27361,AR,367,P10275,AR,S516,452166,VSRVPYPsPTCVkSE,PA2_2023
MAPK3,ERK1,P27361,AR,367,P10275,AR,S651,448414,GEASSTTsPTEETTQ,PA2_2023
MAPK3,ERK1,P27361,ARHGEF2 iso2,9181,Q92974-2,ARHGEF2,S959,467500,SRLSPPHsPRDFTRM,PA2_2023
MAPK3,ERK1,P27361,ARHGEF2 iso2,9181,Q92974-2,ARHGEF2,T678,449343,PGVELLLtPREPALP,PA2_2023
MAPK3,ERK1,P27361,ARHGEF2,9181,Q92974,ARHGEF2,T679,449343,PGVELLLtPREPALP,PA2_2023
MAPK3,ERK1,P27361,ARRB1,408,P49407,ARRB1,S412,447493,EEEDGtGsPQLNNR_,PA2_2023 and PA1_2016
MAPK3,ERK1,P27361,ARRB2,409,P32121,ARRB2,S14,23083983,TRVFKKssPNCKLtV,PA2_2023
MAPK3,ERK1,P27361,ARRB2,409,P32121,ARRB2,T276,50247604,FCKVYTItPLLSDNR,PA2_2023
MAPK3,ERK1,P27361,ASB2,51676,Q96Q27,ASB2,S371,29618900,RIRRSGVsPLHLAAE,PA2_2023
MAPK3,ERK1,P27361,ATF-2,1386,P15336,ATF2,T69,448224,sVIVADQtPtPtRFL,PA2_2023
MAPK3,ERK1,P27361,ATF-2,1386,P15336,ATF2,T71,448225,IVADQtPtPtRFLkN,PA2_2023
MAPK3,ERK1,P27361,BAD,572,Q92934,BAD,S75,447860,EIRsRHssyPAGtED,PA2_2023
MAPK3,ERK1,P27361,BAG3,9531,O95817,BAG3,S289,469169,RsstPLHsPsPIRVH,PA2_2023
MAPK3,ERK1,P27361,BAG3,9531,O95817,BAG3,S377,452222,PVPCPPPsPGPsAVP,PA2_2023
MAPK3,ERK1,P27361,BAG3,9531,O95817,BAG3,T285,467534,GsPARsstPLHsPsP,PA2_2023
MAPK3,ERK1,P27361,BANP,54971,Q8N9N5,BANP,T337,41301700,VkSFSRRtPNSSSYC,PA2_2023
MAPK3,ERK1,P27361,BANP,54971,Q8N9N5,BANP,T352,41301701,PSEPMMStPPPASEL,PA2_2023
MAPK3,ERK1,P27361,WSTF,9031,Q9UIG0,BAZ1B,S158,3215310,ksDGACDsPssDKEN,PA2_2023
MAPK3,ERK1,P27361,Bcl-2,596,P10415,BCL2,S87,448396,AAAGPALsPVPPVVH,PA2_2023
MAPK3,ERK1,P27361,Bcl-2,596,P10415,BCL2,T56,448655,FSSQPGHtPHPAASR,PA2_2023
MAPK3,ERK1,P27361,Bcl-2,596,P10415,BCL2,T74,448632,ARtsPLQtPAAPGAA,PA2_2023
MAPK3,ERK1,P27361,BIM,10018,O43521,BCL2L11,S69,449330,GPLAPPAsPGPFATR,PA2_2023
MAPK3,ERK1,P27361,Bcl-6,604,P41182,BCL6,S333,447600,KGLVsPQsPQKsDCQ,PA2_2023
MAPK3,ERK1,P27361,Bcl-6,604,P41182,BCL6,S343,471422,KsDCQPNsPTESCSS,PA2_2023
MAPK3,ERK1,P27361,BVR,644,P53004,BLVRA,S230,478716,LKRNRyLsFHFksGs,PA2_2023
MAPK3,ERK1,P27361,BRAF,673,P15056,BRAF,S151,478631,VARsNPKsPQKPIVR,PA2_2023
MAPK3,ERK1,P27361,BRAF,673,P15056,BRAF,T401,452246,sTtGLsAtPPAsLPG,PA2_2023
MAPK3,ERK1,P27361,BRAF,673,P15056,BRAF,T753,460657,yACAsPKtPIQAGGy,PA2_2023
MAPK3,ERK1,P27361,CAD,790,P27708,CAD,T456,451248,KVYFLPItPHYVTQV,PA2_2023
MAPK3,ERK1,P27361,Caldesmon iso4,800,Q05682-4,CALD1,S534,448466,QSVDKVTsPTKV___,PA2_2023
MAPK3,ERK1,P27361,Caldesmon,800,Q05682,CALD1,S759,448465,ktPDGNksPAPKPsD,PA2_2023
MAPK3,ERK1,P27361,Caldesmon,800,Q05682,CALD1,S789,448466,QsVDKVtsPtKV___,PA2_2023
MAPK3,ERK1,P27361,Calnexin,821,P27824,CANX,S583,449100,EDEILNRsPRNRKPR,PA2_2023
MAPK3,ERK1,P27361,CAPN2,824,P17655,CAPN2,S50,451162,GTLFQDPsFPAIPSA,PA2_2023
MAPK3,ERK1,P27361,CASP8,841,Q14790,CASP8,S387,16855100,yLEMDLSsPQTRYIP,PA2_2023
MAPK3,ERK1,P27361,CASP9,842,P55211,CASP9,T125,449563,PEVLRPEtPRPVDIG,PA2_2023 and PA1_2016
MAPK3,MK03,P27361,CCDC6,8030,Q16204,CCDC6,S244,,QPVsAPPsPRDIsME,PA1_2016
MAPK3,ERK1,P27361,CDCA5,113130,Q96FF9,CDCA5,S209,3208965,DMtLPGIsPPPEKQK,PA2_2023
MAPK3,ERK1,P27361,CDCA5,113130,Q96FF9,CDCA5,S79,470691,AVQsPRRsPRIsFFL,PA2_2023
MAPK3,ERK1,P27361,CDK2,1017,P24941,CDK2,T160,447739,GVPVRtytHEVVtLW,PA2_2023
MAPK3,ERK1,P27361,p21Cip1,1026,P38936,CDKN1A,S130,455618,sGEQAEGsPGGPGDs,PA2_2023
MAPK3,ERK1,P27361,p21Cip1,1026,P38936,CDKN1A,S98,478193,GGRRPGTsPALLQGT,PA2_2023
MAPK3,ERK1,P27361,p27Kip1,1027,P46527,CDKN1B,T187,447875,NAGsVEQtPKKPGLR,PA2_2023
MAPK3,ERK1,P27361,C/EBP-alpha,1050,P49715,CEBPA,S21,448308,PMSSHLQsPPHAPSS,PA2_2023
MAPK3,ERK1,P27361,C/EBP-beta,1051,P17676,CEBPB,T235,447878,SsssPPGtPSPADAK,PA2_2023
MAPK3,ERK1,P27361,capicua,23152,Q96RK0,CIC,S1389,4952030,sPRAILGsYRKKRKN,PA2_2023
MAPK3,ERK1,P27361,capicua,23152,Q96RK0,CIC,S1409,453485,sAPEDPtsPKRKMRR,PA2_2023
MAPK3,ERK1,P27361,CIITA,4261,P33076,CIITA,S280,471421,TVHGLPTsPDRPGsT,PA2_2023
MAPK3,ERK1,P27361,CIITA,4261,P33076,CIITA,S288,2286408,PDRPGsTsPFAPsAT,PA2_2023
MAPK3,ERK1,P27361,CBP,1387,Q92793,CREBBP,S93,20615901,IGNVSASsPVQQGLG,PA2_2023
MAPK3,ERK1,P27361,CREM,1390,Q03060,CREM,S277,450066,AsPGsLHsPQQLAEE,PA2_2023
MAPK3,ERK1,P27361,TORC3,64784,Q6UUV7,CRTC3,S391,3203130,RRRQPPVsPLtLsPG,PA2_2023
MAPK3,ERK1,P27361,CTNND1,1500,O60716,CTNND1,T308,3651652,DyGtARRtGtPsDPR,PA2_2023
MAPK3,ERK1,P27361,CTNND1,1500,O60716,CTNND1,T310,450457,GtARRtGtPsDPRRR,PA2_2023
MAPK3,ERK1,P27361,CTNND1,1500,O60716,CTNND1,T906,469141,sLDNNystPNERGDH,PA2_2023
MAPK3,ERK1,P27361,Cortactin,2017,Q14247,CTTN,S405,447700,KtQtPPVsPAPQPtE,PA2_2023
MAPK3,ERK1,P27361,Cortactin,2017,Q14247,CTTN,S418,447701,tEErLPssPVyEDAA,PA2_2023
MAPK3,ERK1,P27361,DAPK1,1612,P53355,DAPK1,S734,454887,NsSRFPPsPLASKPT,PA2_2023
MAPK3,ERK1,P27361,DEPTOR,64798,Q8TB45,DEPTOR,S235,4723788,MELLNEksPsSQEtH,PA2_2023
MAPK3,ERK1,P27361,DHPS,1725,P49366,DHPS,S233,1870426002,KNHIPVFsPALTDGS,PA2_2023
MAPK3,ERK1,P27361,DRP1,10059,O00429,DNM1L,S616,454690,PIPIMPAsPQKGHAV,PA2_2023
MAPK3,ERK1,P27361,DUSP1,1843,P28562,DUSP1,S359,448660,SALSYLQsPITTsPS,PA2_2023
MAPK3,ERK1,P27361,DUSP1,1843,P28562,DUSP1,S364,448661,LQsPITTsPSC____,PA2_2023 and PA1_2016
MAPK3,ERK1,P27361,DUSP4,1846,Q13115,DUSP4,S386,15412243,SSLPYLHsPITTsPS,PA2_2023
MAPK3,ERK1,P27361,DUSP4,1846,Q13115,DUSP4,S391,15412246,LHsPITTsPSC____,PA2_2023
MAPK3,ERK1,P27361,DUSP5,1847,Q16690,DUSP5,S346,10206800,IGHLQTLsPDMQGAY,PA2_2023
MAPK3,ERK1,P27361,DUSP5,1847,Q16690,DUSP5,S376,10206801,TVSELSRsPVATATS,PA2_2023
MAPK3,ERK1,P27361,DUSP5,1847,Q16690,DUSP5,T321,10206802,ESEILPStPNPQPPS,PA2_2023
MAPK3,ERK1,P27361,DUSP6,1848,Q16828,DUSP6,S159,455265,DGSCSSSsPPLPVLG,PA2_2023
MAPK3,ERK1,P27361,DUSP6,1848,Q16828,DUSP6,S174,5938001,LGGLRISsDSSsDIE,PA2_2023
MAPK3,ERK1,P27361,DUSP6,1848,Q16828,DUSP6,S197,455266,SATDSDGsPLSNSQP,PA2_2023
MAPK3,ERK1,P27361,DUSP6,1848,Q16828,DUSP6,S300,5938000,CLAGISRsVTVTVAY,PA2_2023
MAPK3,ERK1,P27361,E2F4,1874,Q16254,E2F4,S244,28843800,QEASRPNsPQLTPTA,PA2_2023
MAPK3,ERK1,P27361,E2F4,1874,Q16254,E2F4,S384,4763386,FAPLLRLsPPPGDHD,PA2_2023
MAPK3,ERK1,P27361,EGFR,1956,P00533,EGFR,T693,448054,RELVEPLtPsGEAPN,PA2_2023
MAPK3,ERK1,P27361,4E-BP1,1978,Q13541,EIF4EBP1,S65,447527,FLMECrNsPVtktPP,PA2_2023
MAPK3,ERK1,P27361,eIF4G iso8,1981,Q04637-8,EIF4G1,S1232,449798,EAALPPVsPLKAALs,PA2_2023
MAPK3,ERK1,P27361,ELK1,2002,P19419,ELK1,S383,447872,IHFWSTLsPIAPRsP,PA2_2023
MAPK3,ERK1,P27361,ELK1,2002,P19419,ELK1,S389,449757,LsPIAPRsPAKLSFQ,PA2_2023
MAPK3,ERK1,P27361,ELK4,2005,P28324,ELK4,S381,4317600,IHFWSTLsPVAPLsP,PA2_2023
MAPK3,ERK1,P27361,ELK4,2005,P28324,ELK4,S387,4317601,LsPVAPLsPARLQGA,PA2_2023
MAPK3,ERK1,P27361,p300,2033,Q09472,EP300,S1038,10941006,STSATQssPAPGQsk,PA2_2023
MAPK3,ERK1,P27361,p300,2033,Q09472,EP300,S2039,31828207,GLGQVGIsPLKPGTV,PA2_2023
MAPK3,ERK1,P27361,HIF2A,2034,Q99814,EPAS1,S672,56668652,APLGPPVsPPHVSTF,PA2_2023
MAPK3,ERK1,P27361,HER2,2064,P04626,ERBB2,T701,472481,TELVEPLtPsGAMPN,PA2_2023
MAPK3,ERK1,P27361,HER4,2066,Q15303,ERBB4,S1051,1869951802,NRSEIGHsPPPAyTP,PA2_2023
MAPK3,ERK1,P27361,HER4,2066,Q15303,ERBB4,T699,9430151,TELVEPLtPSGTAPN,PA2_2023
MAPK3,ERK1,P27361,ER-alpha,2099,P03372,ESR1,S104,448099,FPPLNsVsPsPLMLL,PA2_2023
MAPK3,ERK1,P27361,ER-alpha,2099,P03372,ESR1,S106,448100,PLNsVsPsPLMLLHP,PA2_2023
MAPK3,ERK1,P27361,ER-alpha,2099,P03372,ESR1,S118,448101,LHPPPQLsPFLQPHG,PA2_2023
MAPK3,MK03,P27361,ETS1,2113,P14921,ETS1,T38,,CADVPLLtPSSkEMM,PA1_2016
MAPK3,ERK1,P27361,Tel,2120,P41212,ETV6,S213,451376,DNMIRRLsPAERAQG,PA2_2023
MAPK3,ERK1,P27361,Tel,2120,P41212,ETV6,S257,451378,ESHPKPSsPRQESTR,PA2_2023
MAPK3,ERK1,P27361,EWS,2130,Q01844,EWSR1,T79,7359501,QPPTGYTtPTAPQAY,PA2_2023
MAPK3,ERK1,P27361,EXOC7,23265,Q9UPT5,EXOC7,S250,483909,sSSGVPysPAIPNKR,PA2_2023
MAPK3,ERK1,P27361,FBXW7,55294,Q969H0,FBXW7,S176,25126709,KRKLDHGsEVRSFSL,PA2_2023
MAPK3,ERK1,P27361,FBXW7,55294,Q969H0,FBXW7,T205,25585000,GLVPCSAtPTTFGDL,PA2_2023
MAPK3,ERK1,P27361,FGFR1,2260,P11362,FGFR1,S777,2721300,SMPLDQysPsFPDTR,PA2_2023
MAPK3,ERK1,P27361,FGFR2,2263,P21802,FGFR2,S780,34500854,SQPLEQYsPsYPDTR,PA2_2023
MAPK3,ERK1,P27361,FHOD1,29109,Q9Y613,FHOD1,S498,1984218,PAARtPQsPAPCVLL,PA2_2023
MAPK3,ERK1,P27361,Fos,2353,P01100,FOS,S374,448482,PSSDSLSsPtLLAL_,PA2_2023
MAPK3,ERK1,P27361,Fos,2353,P01100,FOS,T232,448491,GGLPEVAtPESEEAF,PA2_2023
MAPK3,ERK1,P27361,Fos,2353,P01100,FOS,T325,448483,TELEPLCtPVVTCtP,PA2_2023
MAPK3,ERK1,P27361,Fos,2353,P01100,FOS,T331,448484,CtPVVTCtPSCTAYT,PA2_2023
MAPK3,ERK1,P27361,FRA2,2355,P15408,FOSL2,S320,4707550,QSSDsLNsPtLLAL_,PA2_2023
MAPK3,ERK1,P27361,FRA2,2355,P15408,FOSL2,T322,14573760,SDsLNsPtLLAL___,PA2_2023
MAPK3,ERK1,P27361,FOXO3A,2309,O43524,FOXO3,S12,9318037,PAsPAPLsPLEVELD,PA2_2023
MAPK3,ERK1,P27361,FOXO3A,2309,O43524,FOXO3,S294,472326,QLskWPGsPtsRsSD,PA2_2023
MAPK3,ERK1,P27361,FOXO3A,2309,O43524,FOXO3,S344,2058401,QDDDAPLsPMLYSSS,PA2_2023
MAPK3,ERK1,P27361,FOXO3A,2309,O43524,FOXO3,S425,2058400,TKGsGLGsPtSSFNS,PA2_2023
MAPK3,MK03,P27361,GAB1,2549,Q13480,GAB1,S381,,,PA1_2016
MAPK3,MK03,P27361,GAB1,2549,Q13480,GAB1,S454,,,PA1_2016
MAPK3,MK03,P27361,GAB1,2549,Q13480,GAB1,S551,,,PA1_2016
MAPK3,MK03,P27361,GAB1,2549,Q13480,GAB1,S567,,,PA1_2016
MAPK3,MK03,P27361,GAB1,2549,Q13480,GAB1,T476,,EANyVPMtPGTFDFS,PA1_2016
MAPK3,ERK1,P27361,GAB2,9846,Q9UQC2,GAB2,S623,454021,ALDFQPssPsPHRKP,PA2_2023 and PA1_2016
MAPK3,ERK1,P27361,GATA6,2627,Q92908,GATA6,S266,2833503,VSARFPYsPsPPMAN,PA2_2023
MAPK3,MK03,P27361,CXA1,2697,P17302,GJA1,S255,,HAtsGALsPAkDCGs,PA1_2016
MAPK3,MK03,P27361,CXA1,2697,P17302,GJA1,S279,,sSPtAPLsPMsPPGy,PA1_2016
MAPK3,MK03,P27361,CXA1,2697,P17302,GJA1,S282,,tAPLsPMsPPGykLV,PA1_2016
MAPK3,ERK1,P27361,GLE1,2733,Q53GS7,GLE1,S88,12667856,QPSFVPKsPDAssAF,PA2_2023
MAPK3,ERK1,P27361,GLE1,2733,Q53GS7,GLE1,S92,50831365,VPKsPDAssAFsPAs,PA2_2023
MAPK3,ERK1,P27361,GLE1,2733,Q53GS7,GLE1,S93,31084897,PKsPDAssAFsPAsP,PA2_2023
